Date,KSTPS_Schedule,KSTPS_Injection,KSTPS_Deviation,VSTPS I_Schedule,VSTPS I_Injection,VSTPS I_Deviation,VSTPS II_Schedule,VSTPS II_Injection,VSTPS II_Deviation,VSTPS III_Schedule,VSTPS III_Injection,VSTPS III_Deviation,Sipat2_Schedule,Sipat3_Injection,Sipat4_Deviation,Jindal_Schedule,Jindal_Injection,Jindal_Deviation,Kawas_Injection,Kawas_Deviation,Gandhar_Schedule,Gandhar_Injection,Gandhar_Deviation,Lanco_Schedule,Lanco_Injection,Lanco_Deviation,NSPCL_Schedule,NSPCL_Injection,NSPCL_Deviation,Korba7_Schedule,Korba8_Injection,Korba9_Deviation,sipat1_Schedule,sipat2_Injection,sipat3_Deviation,RGPPL_Schedule,RGPPL_Injection,RGPPL_Deviation,ACBIL_Schedule,ACBIL_Injection,ACBIL_Deviation,BALCO_Schedule,BALCO_Injection,BALCO_Deviation,CGPL_Schedule,CGPL_Injection,CGPL_Deviation,DCPP_Schedule,DCPP_Injection,DCPP_Deviation,VSTPS IV_Schedule,VSTPS IV_Injection,VSTPS IV_Deviation,Mauda_Schedule,Mauda_Injection,Mauda_Deviation,GMR Warora_Schedule,GMR Warora_Injection,GMR Warora_Deviation,KSK_Schedule,KSK_Injection,KSK_Deviation,Essar Mahan_Schedule,Essar Mahan_Injection,Essar Mahan_Deviation,Sasan_Schedule,Sasan_Injection,Sasan_Deviation,DB Power_Schedule,DB Power_Injection,DB Power_Deviation,REL_Schedule,REL_Injection,REL_Deviation,REGL_Schedule,REGL_Injection,REGL_Deviation,MB Power_Schedule,MB Power_Injection,MB Power_Deviation,JPL-II_Schedule,JPL-II_Injection,JPL-II_Deviation,DGEN_Schedule,DGEN_Injection,DGEN_Deviation,Dhariwal_Schedule,Dhariwal_Injection,Dhariwal_Deviation,VSTPS V_Schedule,VSTPS V_Injection,VSTPS V_Deviation,RKM Power_Schedule,RKM Power_Injection,RKM Power_Deviation,Jhabua Power_Schedule,Jhabua Power_Injection,Jhabua Power_Deviation,TRN Energy_Schedule,TRN Energy_Injection,TRN Energy_Deviation,Mouda-II_Schedule,Mouda-II_Injection,Mouda-II_Deviation,Solapur 1_Schedule,Solapur 2_Injection,Solapur 3_Deviation,SKS_Schedule,SKS_Injection,SKS_Deviation,RUMS 1(Mahindra)_Schedule,RUMS 1(Mahindra)_Injection,RUMS 1(Mahindra)_Deviation,Arinsun_Schedule,Arinsun_Injection,Arinsun_Deviation,ACME_Schedule,ACME_Injection,ACME_Deviation,Ostro(Wind)_Schedule,Ostro(Wind)_Injection,Ostro(Wind)_Deviation,Renew(Bhuvad)_Schedule,Renew(Bhuvad)_Injection,Renew(Bhuvad)_Deviation,GIWEL II_Schedule,GIWEL II_Injection,GIWEL II_Deviation,GIWEL III_Schedule,GIWEL III_Injection,GIWEL III_Deviation,IWISL_Schedule,IWISL_Injection,IWISL_Deviation,LARA 1_Schedule,LARA 2_Injection,LARA 3_Deviation,AWEKL_Schedule,AWEKL_Injection,AWEKL_Deviation,Khargone_Schedule,Khargone_Injection,Khargone_Deviation,Gadarwara_Schedule,Gadarwara_Injection,Gadarwara_Deviation,Alfanar_Wind_Schedule,Alfanar_Wind_Injection,Alfanar_Wind_Deviation,Gadsisa(RP_AP2)_Schedule,Gadsisa(RP_AP2)_Injection,Gadsisa(RP_AP2)_Deviation,Frequency_hz,Block
27-May-21,1952.26,1971.524,19.264,1100.004,1113.168,13.164,929.508,922.628,-6.88,937.5,927.108,-10.392,937.508,936.92,-0.588,134,154.536,20.536,-1.68,-1.68,0,-1.32,-1.32,502.4,506.472,4.072,250.252,255.456,5.204,468.752,470.656,1.904,1856.252,1864.2,7.948,409.2,412.8,3.6,395.26,407.564,12.304,194.452,192,-2.452,710,696.36364,-13.63636,0,-0.08,-0.08,937.504,944,6.496,515.628,509.04,-6.588,300,299.056,-0.944,357,360.872,3.872,250.532,245.52724,-5.00476,3700,3783.972,83.972,939.14,924.22,-14.92,990.452,973.964,-16.488,463,441.6,-21.4,1081,1057.456,-23.544,800.5,803.652,3.152,0,-1.164,-1.164,220,220.508,0.508,463.752,462.256,-1.496,200,201.164,1.164,472.192,449.164,-23.028,240,242.328,2.328,870.504,807.468,-63.036,0,-3.492,-3.492,270.052,272.728,2.676,77.252,148.8,71.548,82.832,141.056,58.224,77.252,174.784,97.532,168.68,201.28,32.6,159.212,178.496,19.284,150.652,172.16,21.508,180.452,199.808,19.356,157.472,173.824,16.352,645.38,634.328,-11.052,240.72,301.44,60.72,0,-6.908,-6.908,0,-18.776,-18.776,180.412,165.76,-14.652,204.08,199.04,-5.04,50.02,59
27-May-21,1952.26,1968.872,16.612,1100.004,1100.532,0.528,929.508,925.512,-3.996,937.5,919.156,-18.344,937.508,945.392,7.884,134,143.04,9.04,-0.96,-0.96,0,-1.36,-1.36,502.4,503.564,1.164,250.252,254.256,4.004,468.752,470.836,2.084,1856.252,1856.708,0.456,409.208,402.908,-6.3,429.66,427.636,-2.024,194.452,206.256,11.804,710,692.18184,-17.81816,0,0,0,937.504,939.056,1.552,515.628,514.512,-1.116,300,299.928,-0.072,357,356.072,-0.928,250.532,242.26908,-8.26292,3700,3780.7,80.7,939.14,945.164,6.024,990.452,973.672,-16.78,513,484.364,-28.636,1129.26,1093.092,-36.168,800.5,800.96,0.46,0,-1.02,-1.02,220,217.308,-2.692,463.752,457.892,-5.86,200,201.6,1.6,472.192,456.144,-16.048,240,242.036,2.036,866.312,864.544,-1.768,0,-2.62,-2.62,270.052,270.98,0.928,72.472,145.664,73.192,79.392,107.776,28.384,72.472,118.08,45.608,170.38,207.616,37.236,159.672,182.144,22.472,150.1,177.92,27.82,180.32,203.776,23.456,157.732,145.408,-12.324,645.38,624.58,-20.8,242.952,285.696,42.744,0,-6.764,-6.764,0,-18.916,-18.916,180.58,156.672,-23.908,204.252,198.784,-5.468,50.04,60
27-May-21,1952.252,1972.936,20.684,1100,1096.248,-3.752,929.5,925.016,-4.484,937.5,923.856,-13.644,937.5,943.92,6.42,154,157.04,3.04,-1.2,-1.2,0,-1.32,-1.32,502.4,505.02,2.62,250.252,250.228,-0.024,468.752,475.648,6.896,1856.252,1864.168,7.916,409.208,408.436,-0.772,435.26,438.108,2.848,194.452,203.344,8.892,710,695.09092,-14.90908,0,0,0,937.5,950.4,12.9,515.624,518.504,2.88,300,300.8,0.8,357,358.692,1.692,250.532,247.38908,-3.14292,3700,3784.82,84.82,939.14,953.892,14.752,1013,999.564,-13.436,567,516.944,-50.056,967.26,990.18,22.92,800.5,803.252,2.752,0,-1.164,-1.164,220,219.344,-0.656,463.752,459.928,-3.824,200,200.728,0.728,472.192,466.62,-5.572,240,242.62,2.62,861.312,858.368,-2.944,0,-3.492,-3.492,270.052,270.98,0.928,67.3,96.64,29.34,95.252,85.312,-9.94,67.3,91.328,24.028,171.792,215.552,43.76,159.732,185.856,26.124,150.552,182.848,32.296,196.8,203.008,6.208,156.58,133.632,-22.948,609.14,605.964,-3.176,238.472,261.888,23.416,0,-6.836,-6.836,0,-20.448,-20.448,180.652,142.528,-38.124,203.9,199.744,-4.156,50,61
27-May-21,1952.252,1974.716,22.464,1100,1114.772,14.772,929.5,927.364,-2.136,937.5,936.908,-0.592,937.5,960.436,22.936,154,161.744,7.744,-1.2,-1.2,0,-1.36,-1.36,502.4,507.928,5.528,250.252,251.776,1.524,468.752,473.284,4.532,1856.252,1885.856,29.604,409.208,408.728,-0.48,435.26,432.872,-2.388,194.452,194.62,0.168,710,700,-10,0,0,0,937.5,960.292,22.792,515.624,529.408,13.784,300,299.928,-0.072,357,358.256,1.256,250.532,256.5818,6.0498,3700,3781.336,81.336,939.14,953.308,14.168,1113,1047.272,-65.728,567,538.764,-28.236,967.26,986.908,19.648,800.5,809.6,9.1,0,-1.02,-1.02,220,222.256,2.256,463.752,468.944,5.192,200,201.6,1.6,472.192,475.056,2.864,240,244.072,4.072,841.632,842.52,0.888,0,-4.364,-4.364,270.052,272.292,2.24,88.74,108.672,19.932,90.36,94.208,3.848,88.74,103.296,14.556,182.452,204.544,22.092,159.552,186.56,27.008,150.032,181.056,31.024,200.972,200.704,-0.268,169.76,121.472,-48.288,609.14,609.6,0.46,280.66,222.72,-57.94,0,-6.836,-6.836,0,-20.584,-20.584,185.26,136.576,-48.684,204.08,204.544,0.464,49.98,62
27-May-21,1952.252,1973.952,21.7,1015.1,1040.968,25.868,929.5,928.84,-0.66,937.5,957.468,19.968,937.5,953.732,16.232,157.112,164.468,7.356,-1.392,-1.392,0,-1.32,-1.32,502.4,518.108,15.708,250.26,249.916,-0.344,468.752,472.592,3.84,1856.252,1892.56,36.308,409.208,416,6.792,439.26,424.436,-14.824,194.452,198.692,4.24,680,698.1818,18.1818,0,0,0,937.5,970.18,32.68,515.624,533.692,18.068,300,300.8,0.8,357,358.692,1.692,250.532,259.83996,9.30796,3700,3698.76,-1.24,939.14,949.528,10.388,1113,1083.344,-29.656,567,547.492,-19.508,1017.652,1043.636,25.984,800.5,803.968,3.468,0,-1.164,-1.164,220,224.292,4.292,463.752,474.472,10.72,200,201.6,1.6,472.192,477.092,4.9,240,237.38,-2.62,821.632,822.816,1.184,0,-3.492,-3.492,270.052,271.42,1.368,79.852,97.472,17.62,85.54,94.208,8.668,79.852,117.632,37.78,185.032,180.096,-4.936,167.14,184.512,17.372,150.48,164.608,14.128,203.952,195.456,-8.496,169.972,115.584,-54.388,609.14,611.344,2.204,280.512,237.312,-43.2,0,-6.692,-6.692,0,-21.28,-21.28,192.532,129.344,-63.188,201.12,206.272,5.152,49.93,63
27-May-21,1952.252,1973.864,21.612,1120,1121.184,1.184,929.5,934.044,4.544,937.5,954.588,17.088,937.5,947.496,9.996,154,166.248,12.248,-2.16,-2.16,0,-1.4,-1.4,502.4,528.872,26.472,250.252,247.636,-2.616,468.752,469.188,0.436,1856.252,1889.76,33.508,409.208,409.308,0.1,435.26,429.964,-5.296,194.452,205.964,11.512,710,692.72728,-17.27272,0,0,0,937.5,955.636,18.136,515.624,525.604,9.98,300,301.092,1.092,357,358.692,1.692,250.532,256.23272,5.70072,3700,3768.556,68.556,939.14,941.672,2.532,1113,1103.42,-9.58,567,562.908,-4.092,967.26,1049.456,82.196,800.5,801.896,1.396,0,-1.164,-1.164,220,223.42,3.42,463.752,469.236,5.484,200,202.908,2.908,472.192,474.764,2.572,240,238.544,-1.456,836.632,867.996,31.364,0,-4.8,-4.8,270.052,271.42,1.368,71.04,99.84,28.8,80.36,91.648,11.288,71.04,98.496,27.456,186.62,162.624,-23.996,166.552,172.8,6.248,150.1,146.944,-3.156,201.16,186.368,-14.792,169.72,127.36,-42.36,609.14,619.492,10.352,280.14,237.44,-42.7,0,-6.836,-6.836,0,-21.42,-21.42,196.352,135.296,-61.056,204.08,203.008,-1.072,49.98,64
27-May-21,1952.252,1960.036,7.784,1120,1116.492,-3.508,929.5,934.384,4.884,937.5,921.088,-16.412,937.5,940.516,3.016,154,163.644,9.644,-1.728,-1.728,0,-1.44,-1.44,502.4,502.98,0.58,250.252,250.672,0.42,468.752,451.02,-17.732,1856.252,1861.476,5.224,409.204,400.292,-8.912,435.26,436.072,0.812,195.852,217.02,21.168,710,698.72728,-11.27272,0,0,0,937.5,935.856,-1.644,515.632,516.74,1.108,300,300.22,0.22,357,353.892,-3.108,250.532,249.94908,-0.58292,3700,3730.736,30.736,938.54,940.508,1.968,1113,1103.708,-9.292,567,562.62,-4.38,967.26,960.728,-6.532,800.5,793.592,-6.908,0,-1.164,-1.164,220,219.928,-0.072,463.752,462.256,-1.496,200,200.728,0.728,472.192,468.656,-3.536,240,242.62,2.62,848.148,828.86,-19.288,0,-4.8,-4.8,270.052,271.856,1.804,61.912,125.824,63.912,70.36,105.6,35.24,61.912,92.288,30.376,188.172,148.416,-39.756,166.22,155.136,-11.084,150.152,143.424,-6.728,201.192,183.68,-17.512,168.992,136.96,-32.032,634.14,643.056,8.916,281.452,244.992,-36.46,0,-6.62,-6.62,0,-20.864,-20.864,195.64,153.6,-42.04,204.252,193.024,-11.228,50.05,65
27-May-21,1952.252,1963.692,11.44,1120,1122.364,2.364,929.5,931.076,1.576,937.5,933.1,-4.4,937.5,950.024,12.524,154,159.852,5.852,-1.824,-1.824,0,-1.36,-1.36,502.4,501.82,-0.58,250.252,249.96,-0.292,468.752,467.58,-1.172,1856.252,1881.616,25.364,409.208,410.18,0.972,435.26,435.78,0.52,195.852,218.764,22.912,710,695.45456,-14.54544,0,0.08,0.08,937.5,944.58,7.08,515.632,507.672,-7.96,300,303.128,3.128,357,356.944,-0.056,250.532,247.6218,-2.9102,3700,3762.056,62.056,938.54,942.836,4.296,1113,1066.18,-46.82,567,554.764,-12.236,967.26,959.272,-7.988,800.5,823.776,23.276,0,-1.308,-1.308,220,219.636,-0.364,463.752,465.164,1.412,200,202.036,2.036,472.192,464,-8.192,240,240.292,0.292,848.148,849.42,1.272,0,-4.8,-4.8,270.052,270.98,0.928,52.6,92.8,40.2,60.36,82.432,22.072,52.6,78.016,25.416,199.78,144.448,-55.332,165.68,142.72,-22.96,150.34,133.44,-16.9,202.56,178.048,-24.512,169.092,145.92,-23.172,634.14,632,-2.14,282.032,263.552,-18.48,0,-6.764,-6.764,0,-18.776,-18.776,199.3,160.768,-38.532,203.9,186.56,-17.34,50.02,66
27-May-21,1952.252,1961.464,9.212,1120,1120.416,0.416,929.5,933.14,3.64,937.5,940.66,3.16,937.5,955.04,17.54,154,154.36,0.36,-1.776,-1.776,0,-1.4,-1.4,502.4,505.308,2.908,250.252,252.104,1.852,468.752,466.46,-2.292,1856.252,1871.484,15.232,409.2,404.944,-4.256,435.26,437.528,2.268,195.852,218.18,22.328,710,699.27272,-10.72728,0,0.08,0.08,937.5,948.364,10.864,515.628,515.904,0.276,350,334.836,-15.164,357,357.38,0.38,250.532,249.48364,-1.04836,3700,3781.864,81.864,988.54,986.764,-1.776,1113,1114.472,1.472,567,550.4,-16.6,1019.26,1008.364,-10.896,1000.5,957.416,-43.084,0,-1.02,-1.02,220,219.928,-0.072,463.752,466.328,2.576,200,202.036,2.036,472.192,457.6,-14.592,240,242.908,2.908,1038.148,981.548,-56.6,0,-6.108,-6.108,270.052,272.728,2.676,43.12,54.784,11.664,50.36,59.008,8.648,43.12,66.112,22.992,198.76,138.176,-60.584,165.02,138.688,-26.332,150.34,124.864,-25.476,200.432,173.312,-27.12,170.172,152.448,-17.724,634.14,629.092,-5.048,279.68,273.408,-6.272,0,-6.544,-6.544,0,-18.776,-18.776,197.22,164.672,-32.548,204.08,177.856,-26.224,50,67
27-May-21,1952.252,1957.028,4.776,1120,1122.384,2.384,929.5,931.876,2.376,937.5,944.308,6.808,937.5,950.476,12.976,154,157.792,3.792,-2.208,-2.208,0,-1.56,-1.56,502.4,505.02,2.62,250.252,248.852,-1.4,468.752,465.372,-3.38,1856.252,1874.452,18.2,409.204,406.4,-2.804,434.26,436.656,2.396,195.852,221.092,25.24,710,702.72728,-7.27272,0,0,0,937.5,945.744,8.244,515.64,517.096,1.456,350,344.436,-5.564,357,358.256,1.256,250.532,249.71636,-0.81564,3700,3784.008,84.008,1042.54,1007.42,-35.12,1113,1096.436,-16.564,567,548.364,-18.636,893,908,15,1000.5,1005.7,5.2,0,-1.308,-1.308,220,219.928,-0.072,463.752,464.58,0.828,200,202.036,2.036,472.192,457.6,-14.592,240,241.164,1.164,1076.312,1018.904,-57.408,0,-6.544,-6.544,270.052,271.42,1.368,37.5,55.232,17.732,37.252,52.8,15.548,37.5,53.12,15.62,199.872,145.472,-54.4,161.38,135.36,-26.02,150.232,121.664,-28.568,191.652,164.352,-27.3,145.112,153.088,7.976,634.14,640.728,6.588,210.34,280.32,69.98,0,-6.764,-6.764,0,-18.5,-18.5,195.1,166.208,-28.892,201.12,171.52,-29.6,50.01,68
27-May-21,1952.252,1964.496,12.244,1120,1115.568,-4.432,929.5,933.968,4.468,937.5,932.088,-5.412,937.5,902.36,-35.14,164.8,151.148,-13.652,-1.536,-1.536,0,-1.6,-1.6,502.4,503.272,0.872,250.252,245.092,-5.16,468.752,470.852,2.1,1856.252,1858.496,2.244,409.208,404.656,-4.552,434.26,436.944,2.684,195.852,212.944,17.092,710,702,-8,0,0,0,937.5,939.056,1.556,515.632,510.076,-5.556,350,349.672,-0.328,407,408,1,250.532,250.41452,-0.11748,3700,3766.164,66.164,1000.14,997.236,-2.904,1117,1067.636,-49.364,567,550.108,-16.892,836,837.82,1.82,964.1,971.472,7.372,0,-1.308,-1.308,220,219.636,-0.364,463.752,463.708,-0.044,200,200.728,0.728,387,398.256,11.256,240,239.708,-0.292,1070.312,1048.908,-21.404,0,-6.108,-6.108,270.052,270.98,0.928,37.5,44.096,6.596,24.212,34.624,10.412,37.5,34.496,-3.004,198.76,138.944,-59.816,161.632,135.04,-26.592,149.1,115.968,-33.132,188.732,167.808,-20.924,146.46,154.88,8.42,659.14,662.4,3.26,200.452,280.192,79.74,0,-6.692,-6.692,0,-19.196,-19.196,166.592,164.288,-2.304,200.34,164.992,-35.348,50.03,69
27-May-21,1952.252,1969.9,17.648,1120,1121.072,1.072,929.5,930.668,1.168,937.5,936.168,-1.332,937.5,915.548,-21.952,174,176.612,2.612,-1.728,-1.728,0,-1.56,-1.56,502.4,505.308,2.908,320.252,298.268,-21.984,468.752,470.1,1.348,1856.252,1870.888,14.636,409.204,410.472,1.268,439.26,428.22,-11.04,195.852,199.272,3.42,710,696.90904,-13.09096,0,0.08,0.08,937.5,940.8,3.3,515.632,534.608,18.976,350,349.092,-0.908,457,460.364,3.364,250.532,247.85456,-2.67744,3700,3704.808,4.808,940.14,954.18,14.04,1120,1074.62,-45.38,567,548.656,-18.344,1128.46,1054.18,-74.28,914.5,931.236,16.736,0,-1.456,-1.456,220,219.928,-0.072,463.752,462.836,-0.916,200,201.6,1.6,302,307.78,5.78,240,240,0,1088.152,1082.552,-5.6,0,-6.544,-6.544,270.052,272.292,2.24,26.42,25.984,-0.436,17.94,24.704,6.764,26.42,27.904,1.484,196.432,143.744,-52.688,161.68,136.128,-25.552,144.712,127.168,-17.544,186.08,171.648,-14.432,147.5,153.216,5.716,669.14,666.036,-3.104,194.52,279.68,85.16,0,-6.908,-6.908,0,-18.916,-18.916,170.32,164.928,-5.392,200.12,165.824,-34.296,50.02,70
27-May-21,1952.252,1955.448,3.196,1130,1127.004,-2.996,929.5,928.232,-1.268,937.5,921.728,-15.772,937.5,932.332,-5.168,203.94,184.568,-19.372,-1.248,-1.248,0,-1.56,-1.56,502.4,498.908,-3.492,390.252,361.524,-28.728,468.752,470.444,1.692,1856.252,1847.028,-9.224,508.06,453.236,-54.824,435.26,433.744,-1.516,195.852,184.144,-11.708,710,690.54544,-19.45456,0,0,0,937.5,929.164,-8.336,515.62,523.96,8.34,350,343.564,-6.436,507,497.02,-9.98,250.532,250.64728,0.11528,3700,3509.272,-190.728,940.14,948.072,7.932,1120,1063.856,-56.144,567,531.78,-35.22,1129.2,1104.728,-24.472,903,891.652,-11.348,0,-1.308,-1.308,220,219.636,-0.364,463.752,457.6,-6.152,200,201.164,1.164,295,325.236,30.236,240,241.456,1.456,898.152,968.26,70.108,0,-6.544,-6.544,270.052,270.108,0.056,15.66,16.256,0.596,10.312,16.128,5.816,15.66,17.664,2.004,195.44,142.976,-52.464,160.672,139.776,-20.896,141.952,134.976,-6.976,182.84,181.504,-1.336,147.792,157.568,9.776,609.14,616.436,7.296,193.512,279.424,85.912,0,-6.836,-6.836,0,-19.196,-19.196,172.88,168.064,-4.816,199.232,171.904,-27.328,50.06,71
27-May-21,1952.252,1947.404,-4.848,1130,1128.744,-1.256,929.5,919.244,-10.256,937.5,928.932,-8.568,937.5,950.428,12.928,177.932,175.316,-2.616,-0.864,-0.864,0,-1.48,-1.48,502.4,503.272,0.872,455,418.096,-36.904,468.752,465.252,-3.5,1856.252,1874.396,18.144,496.916,458.764,-38.152,435.26,438.4,3.14,195.852,194.908,-0.944,710,706.18184,-3.81816,0,0.08,0.08,937.5,943.708,6.208,515.62,531.684,16.064,350,344.436,-5.564,540,546.764,6.764,250.532,253.09084,2.55884,3700,3487.536,-212.464,940.14,944.58,4.44,1120,1047.272,-72.728,567,522.764,-44.236,1129.2,1080.728,-48.472,870.172,858.788,-11.384,0,-1.456,-1.456,220,219.636,-0.364,463.752,463.708,-0.044,200,202.472,2.472,295,325.528,30.528,240,243.2,3.2,859.54,883.588,24.048,0,-6.108,-6.108,270.052,270.108,0.056,7.512,14.592,7.08,3.8,16.448,12.648,7.512,18.624,11.112,165.76,142.016,-23.744,142.76,140.48,-2.28,143.832,140.224,-3.608,180.82,188.416,7.596,147.152,153.344,6.192,603.984,612.8,8.816,280.692,277.888,-2.804,0,-7.056,-7.056,0,-19.056,-19.056,171.372,168.96,-2.412,198.232,178.048,-20.184,50.01,72
27-May-21,1952.252,1956.88,4.628,1130,1123.472,-6.528,929.5,924.76,-4.74,937.5,925.196,-12.304,937.5,951.356,13.856,154,157.596,3.596,-0.96,-0.96,0,-1.56,-1.56,502.4,504.144,1.744,385,390.496,5.496,468.752,472.5,3.748,1856.252,1853.544,-2.708,409.208,409.308,0.1,435.26,437.528,2.268,195.852,196.656,0.804,710,709.8182,-0.1818,0,0,0,937.5,941.38,3.88,515.624,528.172,12.548,350,348.8,-1.2,540,540.22,0.22,250.532,250.87996,0.34796,3700,3449.08,-250.92,940.14,953.892,13.752,1119,1047.856,-71.144,567,522.764,-44.236,836,920,84,828.96,825.24,-3.72,0,-1.164,-1.164,207,210.62,3.62,463.752,463.42,-0.332,240,235.2,-4.8,295,325.528,30.528,240,243.78,3.78,733.472,790.084,56.612,0,-6.108,-6.108,270.052,270.544,0.492,1.812,13.12,11.308,1.12,11.264,10.144,1.812,11.84,10.028,163.86,145.536,-18.324,140.872,140.928,0.056,140.432,142.72,2.288,180.512,190.976,10.464,146.64,152.192,5.552,624.328,620.364,-3.964,284.712,285.312,0.6,0,-6.98,-6.98,0,-18.916,-18.916,169.512,175.168,5.656,163.86,186.816,22.956,50.02,73
27-May-21,1952.252,1965.688,13.436,1130,1133.744,3.744,929.5,926.724,-2.776,937.5,941.328,3.828,937.5,955.792,18.292,154,153.48,-0.52,-1.968,-1.968,0,-1.52,-1.52,502.4,504.144,1.744,315,325.092,10.092,468.752,469.512,0.76,1856.252,1882.888,26.636,409.204,411.056,1.852,435.26,438.692,3.432,195.852,214.98,19.128,710,708.72724,-1.27276,0,0,0,937.5,954.18,16.68,515.624,523.804,8.18,350,344.436,-5.564,540,542.836,2.836,250.532,248.43632,-2.09568,3700,3458.224,-241.776,940.14,964.072,23.932,1119,1062.108,-56.892,567,523.928,-43.072,836,881.456,45.456,836.272,828.048,-8.224,0,-1.308,-1.308,207,209.456,2.456,463.752,468.944,5.192,280,262.692,-17.308,295,325.528,30.528,240,242.328,2.328,743.472,724.34,-19.132,0,-6.98,-6.98,270.052,270.108,0.056,0.58,7.168,6.588,0.26,4.928,4.668,0.58,4.8,4.22,163.192,146.624,-16.568,136.872,142.4,5.528,137.78,145.536,7.756,180.392,192.128,11.736,145.54,158.72,13.18,634.328,634.18,-0.148,282.792,291.712,8.92,0,-6.908,-6.908,0,-19.056,-19.056,168.272,189.376,21.104,163.192,183.552,20.36,49.99,74
27-May-21,1952.252,1974.604,22.352,1130,1131.58,1.58,929.5,932.136,2.636,937.5,951.928,14.428,937.5,953.464,15.964,174,174.356,0.356,-1.056,-1.056,0,-1.52,-1.52,502.4,505.02,2.62,385,345.016,-39.984,468.752,472.232,3.48,1856.252,1878.28,22.028,409.208,408.144,-1.064,434.26,439.272,5.012,395.852,284.508,-111.344,710,704.72728,-5.27272,0,0,0,937.5,954.18,16.68,515.632,528.24,12.608,450,413.964,-36.036,540,545.02,5.02,250.532,257.74544,7.21344,3700,3466.968,-233.032,1017.14,987.344,-29.796,1120,1064.436,-55.564,567,536.436,-30.564,956,983.636,27.636,854.5,848.332,-6.168,0,-1.308,-1.308,213,213.528,0.528,463.752,470.692,6.94,320,307.636,-12.364,359.252,349.38,-9.872,240,242.328,2.328,731.876,749.72,17.844,0,-5.672,-5.672,270.052,266.18,-3.872,0.512,2.048,1.536,0.052,0.768,0.716,0.512,0.896,0.384,162.5,147.648,-14.852,134.652,147.136,12.484,140.14,139.776,-0.364,180.26,188.928,8.668,153.04,161.792,8.752,654.328,654.836,0.508,281.2,292.992,11.792,0,-6.908,-6.908,0,-18.916,-18.916,165.672,191.552,25.88,162.5,178.944,16.444,49.99,75
27-May-21,1952.252,1974.376,22.124,1130,1134.44,4.44,929.5,935.628,6.128,937.5,943.728,6.228,937.5,953.176,15.676,185.632,198.776,13.144,-0.432,-0.432,0,-1.52,-1.52,502.4,508.22,5.82,455,435.116,-19.884,468.752,468.244,-0.508,1856.252,1876.864,20.612,409.2,404.944,-4.256,434.26,438.4,4.14,422.852,342.4,-80.452,710,700.90912,-9.09088,0,0,0,937.5,947.78,10.28,515.624,516.748,1.124,550,520.436,-29.564,540,544.58,4.58,250.532,259.95632,9.42432,3700,3476.724,-223.276,1077.14,1046.98,-30.16,1120,1094.98,-25.02,567,554.18,-12.82,1129.2,1110.544,-18.656,854.5,883.408,28.908,0,-1.456,-1.456,220,221.672,1.672,463.752,466.908,3.156,320,315.492,-4.508,444.252,411.928,-32.324,240,242.62,2.62,771.804,781.144,9.34,0,-4.8,-4.8,270.052,270.544,0.492,0,-0.768,-0.768,0,-0.576,-0.576,0,-0.576,-0.576,161.52,147.776,-13.744,132.98,151.68,18.7,135.992,126.272,-9.72,180.2,178.944,-1.256,152.48,160,7.52,714.328,701.236,-13.092,281.532,289.792,8.26,0,-7.056,-7.056,0,-18.916,-18.916,163.012,188.288,25.276,161.52,173.824,12.304,50,76
27-May-21,1952.252,1968.824,16.572,1130,1125.988,-4.012,929.5,937.204,7.704,937.5,933.444,-4.056,937.5,945.212,7.712,264,252.636,-11.364,-1.392,-1.392,0,-1.64,-1.64,502.4,503.564,1.164,455,444.152,-10.848,468.752,470.304,1.552,1856.252,1844.664,-11.588,505.8,448,-57.8,439.26,428.22,-11.04,437.852,368,-69.852,710,697.45452,-12.54548,0,0,0,937.5,936.728,-0.772,515.624,501.992,-13.632,550,542.836,-7.164,540,534.98,-5.02,250.532,250.53084,-0.00116,3400,3475.48,75.48,1137.14,1095.856,-41.284,1120,1104.872,-15.128,567,558.256,-8.744,836,964,128,1000.5,953.908,-46.592,0,-1.308,-1.308,220,220.22,0.22,463.752,463.128,-0.624,320,312.872,-7.128,359.252,361.02,1.768,240,243.492,3.492,861.084,867.316,6.232,0,-3.928,-3.928,270.052,269.236,-0.816,0,-0.64,-0.64,0,-0.448,-0.448,0,-0.512,-0.512,160.532,143.616,-16.916,130.332,154.944,24.612,137.18,131.712,-5.468,175.22,174.592,-0.628,149.232,161.152,11.92,750,721.308,-28.692,278.06,280.576,2.516,0,-7.272,-7.272,0,-19.056,-19.056,159.652,185.664,26.012,160.532,176.704,16.172,50.03,77
