Date,CHHATTISGARH_Schedule,CHHATTISGARH_Drawal,CHHATTISGARH_Deviation,GUJARAT_Schedule,GUJARAT_Drawal,GUJARAT_Deviation,MADHYAPRADESH_Schedule,MADHYAPRADESH_Drawal,MADHYAPRADESH_Deviation,MAHARASHTRA_Schedule,MAHARASHTRA_Drawal,MAHARASHTRA_Deviation,GOA_Schedule,GOA_Drawal,GOA_Deviation,DD_Schedule,DD_Drawal,DD_Deviation,DNH_Schedule,DNH_Drawal,DNH_Deviation,AMNSIL_Schedule,AMNSIL_Drawal,AMNSIL_Deviation,BARC_Schedule,BARC_Drawal,BARC_Deviation,Block,Frequency_hz
28-May-21,1241.25,1344.59,103.34,6694.54,6776.78,82.24,5503.18,5244.98,-258.21,6988.32,7068.05,79.73,404.49,366.21,-38.28,264.69,249.21,-15.48,706.75,684.17,-22.58,100.29,126.88,26.59,8.87,3.74,-5.13,30.00,49.99
28-May-21,1249.76,1354.12,104.36,6114.04,6583.64,469.60,5551.16,5261.84,-289.32,6840.68,6693.75,-146.93,404.41,374.82,-29.59,255.06,248.85,-6.20,677.66,681.95,4.29,100.29,162.56,62.27,8.86,3.44,-5.42,31.00,50.09
28-May-21,1222.87,1322.52,99.65,5866.40,6236.88,370.48,5529.71,5197.69,-332.02,6941.95,6715.84,-226.11,401.92,360.28,-41.63,255.08,248.75,-6.34,693.53,677.93,-15.60,100.29,113.12,12.83,8.87,3.41,-5.46,32.00,50.12
28-May-21,1229.22,1274.11,44.89,5478.12,5861.86,383.74,5326.04,5134.04,-192.00,6976.06,6632.59,-343.47,404.30,366.19,-38.11,254.15,250.70,-3.45,669.23,676.48,7.25,90.64,-22.24,-112.88,8.86,3.47,-5.38,33.00,50.12
28-May-21,1239.86,1211.43,-28.42,5220.84,5545.34,324.50,5196.16,5041.21,-154.95,7100.47,6933.92,-166.55,406.81,378.17,-28.64,266.02,261.81,-4.20,672.11,672.82,0.70,90.64,16.80,-73.84,8.86,3.52,-5.33,34.00,50.04
28-May-21,1265.36,1251.14,-14.22,5386.40,5210.25,-176.15,5123.39,4981.37,-142.02,7178.87,7159.92,-18.95,420.21,378.24,-41.97,267.10,267.72,0.61,657.23,682.38,25.15,90.64,93.44,2.80,8.86,3.62,-5.23,35.00,50.04
28-May-21,1195.70,1255.58,59.88,5365.26,5136.70,-228.57,4923.60,4767.74,-155.87,7218.26,7218.01,-0.25,426.77,392.51,-34.26,267.40,274.14,6.74,667.22,683.54,16.32,90.64,33.76,-56.88,7.44,3.69,-3.75,36.00,50.03
28-May-21,1292.49,1201.02,-91.47,5266.96,4982.42,-284.54,4728.62,4786.58,57.96,6912.92,7191.10,278.18,429.96,397.59,-32.37,260.50,274.80,14.30,611.31,672.48,61.17,90.64,171.36,80.72,4.01,3.88,-0.13,37.00,49.98
28-May-21,1344.32,1265.76,-78.56,5257.87,5017.38,-240.50,4512.47,4757.89,245.42,7137.46,7168.52,31.05,448.00,398.76,-49.24,262.71,273.41,10.70,604.51,651.17,46.66,90.64,41.12,-49.52,4.00,4.04,0.04,38.00,50.00
28-May-21,1338.16,1265.47,-72.69,5255.90,5073.86,-182.04,4432.04,4704.23,272.18,7042.47,7125.27,82.80,428.98,398.88,-30.10,262.75,273.42,10.67,601.76,658.82,57.06,90.64,38.72,-51.92,4.04,4.35,0.32,39.00,50.00
28-May-21,1314.34,1282.22,-32.12,5252.94,5217.65,-35.29,4346.37,4584.40,238.02,7106.26,7119.30,13.03,430.60,404.11,-26.49,262.66,273.95,11.30,619.00,662.82,43.82,90.64,57.12,-33.52,4.04,4.38,0.34,40.00,49.99
28-May-21,1247.11,1290.70,43.59,5222.00,5219.02,-2.98,4241.64,4528.82,287.18,7335.74,7220.48,-115.26,415.14,403.62,-11.52,261.50,274.29,12.79,613.95,655.52,41.57,90.64,245.12,154.48,4.04,4.39,0.36,41.00,49.98
28-May-21,1226.74,1293.82,67.08,5219.45,5231.08,11.63,4199.40,4565.64,366.24,7411.74,7288.69,-123.05,415.89,409.70,-6.18,266.11,274.83,8.72,630.26,656.98,26.72,90.64,198.56,107.92,4.04,4.41,0.38,42.00,49.99
28-May-21,1284.88,1333.13,48.25,5227.66,5223.32,-4.34,4238.15,4482.82,244.67,7588.60,7349.86,-238.74,410.49,407.19,-3.30,261.52,277.19,15.68,622.68,653.29,30.61,90.64,33.12,-57.52,4.05,4.40,0.35,43.00,49.96
28-May-21,1231.73,1367.20,135.47,5228.61,5129.09,-99.52,4251.55,4377.03,125.48,7638.94,7601.60,-37.34,416.61,416.48,-0.14,261.55,251.70,-9.85,619.83,659.88,40.06,90.64,17.28,-73.36,4.05,4.20,0.15,44.00,49.98
28-May-21,1209.56,1325.16,115.61,4858.75,5125.68,266.93,4227.17,4329.30,102.12,7617.20,7925.46,308.26,426.60,369.71,-56.89,262.77,245.74,-17.02,607.59,662.05,54.46,90.64,15.52,-75.12,4.04,4.08,0.04,45.00,49.96
28-May-21,1208.28,1324.08,115.80,4833.45,5056.24,222.80,4232.02,4340.24,108.22,7643.27,7994.82,351.54,426.78,403.35,-23.43,262.73,251.11,-11.62,628.79,659.58,30.79,90.64,34.24,-56.40,4.06,4.19,0.13,46.00,49.89
28-May-21,1250.18,1319.63,69.45,4832.75,5018.89,186.14,4298.98,4355.48,56.51,7668.05,7915.55,247.50,429.28,409.66,-19.62,262.76,258.79,-3.97,658.26,657.84,-0.42,90.64,121.44,30.80,4.06,4.34,0.28,47.00,49.82
28-May-21,1247.26,1282.56,35.30,4830.07,4993.74,163.67,4298.20,4312.08,13.88,7690.18,8118.75,428.57,429.82,417.36,-12.46,272.06,261.27,-10.79,678.44,659.54,-18.90,90.64,110.24,19.60,4.06,4.40,0.34,48.00,49.88
28-May-21,1273.42,1339.08,65.66,4679.76,4897.97,218.21,4447.90,4271.07,-176.84,7489.76,8052.00,562.24,434.98,419.35,-15.62,262.74,259.90,-2.84,634.11,658.10,23.99,90.64,16.32,-74.32,4.06,4.40,0.35,49.00,49.89
28-May-21,1255.16,1312.40,57.24,4676.68,4784.56,107.88,4561.34,4486.14,-75.20,7441.38,7901.99,460.61,428.50,422.03,-6.47,258.54,258.39,-0.15,629.20,657.01,27.80,90.64,118.24,27.60,4.05,4.36,0.31,50.00,49.95
28-May-21,1243.05,1252.11,9.06,4708.23,4607.16,-101.07,4643.95,4586.08,-57.88,7367.56,7908.54,540.98,425.88,431.82,5.94,258.56,254.68,-3.88,617.67,653.87,36.20,90.64,104.96,14.32,4.05,4.12,0.07,51.00,49.96
28-May-21,1220.95,1247.66,26.71,4709.73,4611.60,-98.12,4647.92,4653.00,5.08,7365.71,7940.42,574.72,423.12,432.24,9.12,255.67,254.61,-1.06,617.67,647.62,29.95,90.64,-26.24,-116.88,4.04,4.17,0.12,52.00,50.01
28-May-21,1241.79,1209.21,-32.58,4709.40,4634.75,-74.64,4927.77,4888.03,-39.74,7502.03,7718.54,216.51,424.44,423.53,-0.91,252.82,256.52,3.70,608.80,643.29,34.49,90.64,-4.48,-95.12,4.04,4.20,0.16,53.00,50.03
28-May-21,1230.31,1214.60,-15.71,4919.65,4855.98,-63.68,5091.20,5041.79,-49.41,7486.47,7569.71,83.24,411.69,420.98,9.29,267.43,260.79,-6.64,649.30,641.24,-8.06,90.64,106.88,16.24,4.05,4.20,0.16,54.00,49.99
28-May-21,1176.68,1239.04,62.35,5159.87,5225.54,65.67,5230.95,5277.78,46.83,7661.68,7624.17,-37.51,409.83,425.49,15.66,260.52,267.61,7.09,618.45,645.72,27.28,90.64,252.00,161.36,4.05,4.18,0.13,55.00,49.98
28-May-21,1224.65,1243.10,18.45,5465.06,5592.26,127.19,5408.78,5428.48,19.70,7707.54,7860.36,152.82,410.31,428.84,18.53,262.69,274.99,12.30,612.49,652.48,39.99,90.64,178.88,88.24,4.04,4.19,0.15,56.00,49.99
28-May-21,1213.38,1228.78,15.40,5544.22,5851.32,307.10,5350.55,5577.40,226.85,7520.94,7769.11,248.16,407.98,426.72,18.74,262.58,276.93,14.35,616.12,654.90,38.78,90.64,-3.04,-93.68,4.05,4.35,0.30,57.00,49.95
28-May-21,1285.40,1263.80,-21.60,6052.98,6159.10,106.12,5164.30,5582.19,417.89,7798.25,7946.48,148.24,409.46,420.30,10.84,262.66,278.33,15.67,627.86,658.49,30.63,90.64,5.60,-85.04,4.07,4.41,0.34,58.00,49.92
28-May-21,1313.75,1353.24,39.49,6086.16,6364.20,278.04,5262.51,5454.12,191.61,7878.04,7881.02,2.98,417.59,427.15,9.56,262.50,280.59,18.10,627.60,663.32,35.72,90.64,70.24,-20.40,4.08,4.53,0.45,59.00,49.92
28-May-21,1329.87,1406.63,76.76,6086.30,6261.77,175.48,5338.17,5337.91,-0.26,8046.14,7906.24,-139.89,423.34,431.16,7.82,274.86,281.98,7.12,659.48,659.28,-0.20,90.64,130.24,39.60,4.08,4.53,0.45,60.00,49.88
28-May-21,1353.81,1458.01,104.20,6329.07,6142.84,-186.23,5347.61,5300.78,-46.83,8096.77,7877.39,-219.38,431.52,434.36,2.84,262.49,284.38,21.90,630.45,662.92,32.47,90.64,84.64,-6.00,4.06,4.22,0.16,61.00,49.99
28-May-21,1377.26,1438.76,61.49,6308.41,6068.52,-239.89,5360.17,5256.63,-103.54,7954.92,7758.86,-196.06,427.90,421.78,-6.12,262.48,283.28,20.80,631.43,662.46,31.03,90.64,144.48,53.84,4.07,4.20,0.14,62.00,49.96
28-May-21,1468.88,1474.89,6.01,6314.90,6174.75,-140.15,5352.78,5278.22,-74.56,7982.48,7753.45,-229.03,428.43,429.05,0.62,262.50,285.01,22.51,634.98,660.97,25.99,90.64,104.32,13.68,4.07,4.18,0.11,63.00,50.01
28-May-21,1489.97,1507.54,17.57,6305.19,6256.99,-48.20,5359.21,5301.94,-57.27,7844.85,7532.67,-312.18,423.42,427.36,3.93,262.50,288.98,26.48,638.84,664.67,25.83,90.64,45.28,-45.36,4.08,4.12,0.04,64.00,49.98
28-May-21,1491.68,1474.40,-17.28,6298.86,6268.55,-30.31,5344.26,5172.00,-172.26,7431.03,7382.00,-49.03,426.46,425.37,-1.09,286.60,289.02,2.42,624.82,668.03,43.20,105.11,-5.12,-110.23,4.07,4.27,0.20,65.00,50.00
28-May-21,1504.42,1516.29,11.86,6286.88,6378.47,91.59,5360.06,5106.48,-253.58,7279.72,7288.95,9.23,419.33,413.56,-5.77,291.42,290.89,-0.53,673.54,670.54,-3.00,105.11,-4.16,-109.27,4.07,4.55,0.48,66.00,50.03
28-May-21,1589.04,1520.50,-68.54,6358.68,6381.53,22.85,5334.92,5068.93,-265.99,6849.65,7035.29,185.64,429.02,391.60,-37.42,286.62,290.93,4.30,621.51,673.33,51.82,105.11,110.56,5.45,4.07,4.62,0.55,67.00,50.01
28-May-21,1568.61,1487.76,-80.85,6260.32,6441.86,181.54,5065.25,4919.15,-146.10,6934.46,6724.32,-210.14,424.72,378.97,-45.75,286.62,291.01,4.39,646.57,673.20,26.64,105.11,73.60,-31.51,4.07,4.59,0.52,68.00,50.04
28-May-21,1560.79,1509.68,-51.11,6513.79,6559.44,45.65,4962.19,4892.97,-69.22,6227.87,6203.62,-24.26,417.38,386.52,-30.86,286.62,289.65,3.03,629.22,674.12,44.90,105.11,134.88,29.77,4.08,4.50,0.43,69.00,50.07
28-May-21,1560.36,1484.30,-76.06,6446.69,6587.22,140.53,4867.06,4961.87,94.81,6151.79,6086.60,-65.18,412.82,397.83,-14.99,286.63,289.60,2.97,631.16,677.22,46.05,105.11,117.12,12.01,4.08,4.46,0.38,70.00,50.07
28-May-21,1505.90,1546.37,40.47,6748.91,6491.81,-257.10,4756.77,4932.12,175.36,6079.45,6145.32,65.88,406.72,401.88,-4.84,291.30,289.75,-1.56,638.88,678.11,39.22,105.11,105.60,0.49,4.08,4.45,0.37,71.00,50.08
28-May-21,1511.71,1494.85,-16.86,6722.52,6491.50,-231.02,4720.10,4769.51,49.41,6038.21,6099.77,61.56,407.41,394.96,-12.45,296.10,287.44,-8.66,669.70,676.76,7.06,105.11,92.16,-12.95,4.08,4.31,0.24,72.00,50.03
28-May-21,1542.80,1470.08,-72.72,6679.65,6329.65,-350.00,4546.90,4569.10,22.20,5883.08,5763.68,-119.40,405.82,400.43,-5.38,276.10,284.22,8.12,696.95,675.06,-21.88,105.11,112.64,7.53,4.08,4.28,0.21,73.00,50.10
28-May-21,1564.25,1507.88,-56.38,6265.74,6209.40,-56.35,4663.33,4557.05,-106.28,5824.46,5763.84,-60.62,408.98,402.84,-6.13,276.10,282.41,6.31,668.98,673.62,4.64,105.11,92.48,-12.63,4.07,4.25,0.18,74.00,50.07
28-May-21,1631.36,1548.36,-83.00,6281.11,6054.86,-226.25,4794.47,4461.43,-333.04,5563.65,5638.22,74.57,414.69,414.40,-0.29,276.09,280.81,4.72,668.02,670.03,2.01,105.11,153.44,48.33,4.08,4.20,0.12,75.00,50.01
28-May-21,1625.99,1634.70,8.72,5858.60,5807.53,-51.07,4968.19,4400.62,-567.57,5518.87,5533.08,14.20,427.70,425.28,-2.42,276.10,279.52,3.42,674.76,672.06,-2.69,105.11,81.12,-23.99,4.07,4.22,0.14,76.00,50.00
28-May-21,1664.36,1664.68,0.31,5487.58,5453.91,-33.66,4862.00,4535.02,-326.98,5551.00,5607.33,56.33,439.80,440.93,1.14,276.09,277.17,1.08,671.87,680.99,9.12,105.11,99.20,-5.91,4.08,4.22,0.14,77.00,50.00
28-May-21,1671.14,1670.89,-0.25,5469.13,5315.10,-154.03,4816.26,4824.86,8.60,5561.28,5693.60,132.32,465.76,455.94,-9.82,276.11,273.57,-2.54,717.24,678.89,-38.35,105.11,148.80,43.69,4.09,4.24,0.15,78.00,49.91
28-May-21,1620.40,1670.14,49.74,5470.39,5201.15,-269.24,4930.44,5035.28,104.84,5261.09,5642.63,381.54,471.84,462.64,-9.19,276.17,271.20,-4.96,687.43,689.13,1.70,105.11,219.04,113.93,4.08,4.26,0.18,79.00,49.92
28-May-21,1620.42,1642.55,22.12,5395.37,5166.20,-229.17,4945.92,4967.52,21.60,5461.17,5461.45,0.28,469.81,468.42,-1.39,252.07,263.19,11.12,673.00,692.27,19.27,105.11,71.68,-33.43,4.09,4.24,0.15,80.00,49.89
28-May-21,1646.29,1658.39,12.10,5181.76,5080.66,-101.10,4747.30,4990.35,243.05,5458.84,5354.17,-104.67,473.27,463.34,-9.93,252.07,253.70,1.63,672.01,683.87,11.86,105.11,120.80,15.69,4.08,4.22,0.14,81.00,49.92
28-May-21,1646.28,1583.32,-62.96,5318.42,5120.68,-197.74,4669.21,4667.80,-1.41,5489.57,5472.04,-17.53,468.07,450.90,-17.16,252.05,253.26,1.22,680.63,690.08,9.44,105.11,290.88,185.77,4.08,4.20,0.12,82.00,49.89
28-May-21,1643.88,1610.24,-33.64,5287.00,5230.09,-56.91,4708.49,4493.92,-214.57,5533.03,5648.20,115.17,468.57,452.56,-16.01,252.06,257.00,4.94,681.02,698.26,17.23,105.11,113.76,8.65,4.08,4.21,0.13,83.00,49.93
28-May-21,1643.88,1645.74,1.86,5307.12,5248.83,-58.30,4399.21,4301.76,-97.45,5549.39,5758.06,208.66,462.78,449.36,-13.43,266.55,258.76,-7.79,725.43,703.16,-22.27,105.11,148.80,43.69,4.08,4.18,0.10,84.00,49.91
28-May-21,1561.13,1652.63,91.50,5260.62,5307.90,47.28,4494.76,4272.60,-222.16,5749.50,5816.20,66.70,463.57,447.86,-15.71,252.03,260.18,8.15,687.75,705.32,17.57,105.11,144.96,39.85,4.08,4.18,0.10,85.00,49.96
28-May-21,1555.37,1698.44,143.07,5003.96,5090.05,86.09,4635.44,4392.57,-242.87,5771.91,6156.34,384.43,463.80,444.66,-19.14,252.04,262.15,10.11,688.75,707.60,18.86,105.11,-14.24,-119.35,4.08,4.15,0.06,86.00,49.94
28-May-21,1700.05,1677.00,-23.04,4917.12,4860.60,-56.53,4572.32,4554.53,-17.78,5768.02,6124.23,356.21,463.60,450.89,-12.70,252.04,261.05,9.01,670.52,711.26,40.74,105.11,94.24,-10.87,4.09,4.13,0.04,87.00,49.94
28-May-21,1700.04,1723.12,23.07,4927.01,4866.54,-60.46,4475.32,4527.65,52.33,5785.40,6085.53,300.13,464.48,448.98,-15.50,252.04,263.25,11.21,692.63,715.29,22.66,105.11,217.76,112.65,4.09,4.12,0.03,88.00,49.91
28-May-21,1683.01,1720.28,37.27,5139.76,4945.82,-193.94,4598.87,4483.62,-115.26,5870.89,6122.95,252.06,466.44,447.81,-18.62,262.61,265.04,2.43,694.63,714.51,19.88,105.11,116.80,11.69,4.10,4.05,-0.05,89.00,49.83
28-May-21,1687.80,1716.80,29.00,5148.28,5157.56,9.27,4854.25,4703.33,-150.92,5909.12,6202.47,293.35,464.32,447.89,-16.43,262.60,268.22,5.63,717.58,710.26,-7.32,105.11,90.08,-15.03,4.10,4.08,-0.02,90.00,49.75
28-May-21,1731.23,1755.30,24.07,5172.62,5186.23,13.61,4956.98,4836.83,-120.15,6080.98,6187.84,106.86,467.66,445.82,-21.84,262.57,266.04,3.46,695.54,713.25,17.72,105.11,66.24,-38.87,4.11,4.09,-0.02,91.00,49.71
28-May-21,1721.82,1739.54,17.72,5196.00,5254.78,58.77,5048.60,4965.04,-83.56,6078.70,6250.70,172.00,466.02,441.64,-24.38,262.58,262.20,-0.38,692.63,718.80,26.17,105.11,17.28,-87.83,4.09,4.13,0.04,92.00,49.96
28-May-21,1770.05,1762.15,-7.90,5047.81,5203.84,156.03,5038.01,4977.78,-60.23,5960.38,6337.82,377.44,451.54,438.46,-13.08,262.61,262.80,0.20,689.20,713.02,23.82,105.11,133.12,28.01,4.09,4.12,0.03,93.00,49.92
28-May-21,1770.05,1821.81,51.76,5008.96,5176.68,167.72,5001.24,4973.72,-27.52,6046.84,6342.94,296.11,450.99,441.55,-9.44,262.59,264.38,1.78,692.07,714.70,22.63,105.11,93.28,-11.83,4.09,4.11,0.02,94.00,49.96
28-May-21,1770.05,1804.96,34.90,5275.37,5152.14,-123.23,4644.41,4955.16,310.74,6189.35,6366.10,176.75,440.72,437.02,-3.70,262.60,264.10,1.51,692.08,713.76,21.69,105.11,72.00,-33.11,4.09,4.05,-0.04,95.00,49.91
28-May-21,1770.04,1790.54,20.51,5251.09,5207.31,-43.78,4441.98,4755.22,313.24,6176.51,6360.02,183.51,431.56,438.10,6.54,262.62,264.06,1.44,711.39,714.19,2.80,105.11,51.04,-54.07,4.09,4.08,-0.01,96.00,50.00
29-May-21,1649.70,1782.27,132.56,5492.11,5300.30,-191.81,4317.93,4444.44,126.51,6193.57,6261.16,67.59,419.73,430.15,10.42,265.32,262.47,-2.85,692.20,713.05,20.84,73.29,89.92,16.63,4.09,4.05,-0.04,1.00,49.86
29-May-21,1649.63,1741.82,92.19,5368.59,5572.48,203.89,4293.71,4342.91,49.20,6272.33,6037.51,-234.82,415.67,429.43,13.76,265.28,258.40,-6.88,691.15,715.01,23.86,73.29,7.84,-65.45,4.08,4.05,-0.02,2.00,49.95
29-May-21,1697.88,1737.15,39.27,5357.24,5717.26,360.03,4205.86,4271.08,65.22,6272.42,6232.83,-39.59,416.14,418.80,2.66,265.33,256.38,-8.94,710.05,719.40,9.35,39.54,80.96,41.42,4.08,4.05,-0.03,3.00,49.95
29-May-21,1697.89,1755.25,57.36,5538.78,5939.27,400.50,4105.24,4158.24,53.00,6218.30,6164.98,-53.32,414.30,413.49,-0.81,265.32,257.96,-7.36,710.05,718.88,8.82,39.54,139.20,99.66,4.08,4.04,-0.04,4.00,49.99
29-May-21,1697.86,1745.95,48.09,5636.73,6025.10,388.37,4104.09,4140.43,36.34,6310.57,6096.93,-213.64,411.37,405.21,-6.16,265.31,257.93,-7.38,707.14,714.51,7.37,53.52,-106.56,-160.08,4.08,4.03,-0.05,5.00,50.02
29-May-21,1697.88,1732.32,34.44,5759.53,6131.51,371.98,4063.09,4090.20,27.11,6361.14,6134.10,-227.04,408.28,401.80,-6.48,265.33,257.84,-7.49,724.53,713.21,-11.32,73.29,86.24,12.95,4.08,4.04,-0.04,6.00,49.99
29-May-21,1701.73,1811.25,109.52,5661.98,6093.18,431.20,4065.09,4014.15,-50.94,6298.69,6265.74,-32.95,401.27,396.82,-4.44,257.66,257.51,-0.16,710.04,716.90,6.86,39.54,27.52,-12.02,4.08,4.04,-0.04,7.00,49.98
29-May-21,1701.72,1769.17,67.46,5859.35,5964.16,104.81,3934.52,3936.56,2.04,6264.90,6435.32,170.42,400.22,389.34,-10.88,257.65,259.22,1.56,710.02,713.43,3.41,73.29,117.76,44.47,4.08,4.05,-0.03,8.00,50.02
29-May-21,1652.56,1800.80,148.23,5753.09,5930.65,177.56,3879.75,3744.78,-134.98,6026.04,6233.65,207.61,405.35,386.64,-18.71,257.69,258.28,0.58,707.20,714.82,7.62,39.54,268.80,229.26,4.08,4.02,-0.07,9.00,49.99
29-May-21,1652.56,1768.77,116.21,5687.39,6014.58,327.18,3788.99,3738.61,-50.38,6043.23,6321.79,278.56,404.09,385.36,-18.74,257.68,257.37,-0.31,707.18,713.50,6.32,39.54,60.80,21.26,4.08,4.04,-0.05,10.00,50.01
29-May-21,1652.55,1741.25,88.70,5716.00,6010.38,294.38,3848.33,3656.92,-191.40,5890.15,6309.18,419.03,396.30,385.40,-10.90,257.68,257.51,-0.17,703.32,709.99,6.68,39.54,148.64,109.10,4.08,4.03,-0.05,11.00,50.03
29-May-21,1652.56,1743.36,90.80,5790.43,6121.02,330.59,3848.98,3642.90,-206.08,5866.09,6126.79,260.70,397.08,387.16,-9.92,262.34,255.24,-7.10,721.64,707.43,-14.21,39.54,121.76,82.22,4.08,4.06,-0.03,12.00,50.01
29-May-21,1563.82,1755.30,191.48,5908.56,6191.07,282.51,3947.56,3684.85,-262.70,5907.74,5996.16,88.41,383.16,386.80,3.64,253.01,254.94,1.93,704.26,709.34,5.08,39.54,17.12,-22.42,4.08,4.06,-0.01,13.00,50.05
29-May-21,1586.02,1701.52,115.50,5812.10,6237.96,425.87,3950.24,3766.21,-184.03,5876.09,5896.63,20.54,381.76,387.45,5.70,253.01,256.78,3.76,706.21,705.28,-0.93,39.54,109.92,70.38,4.08,4.04,-0.04,14.00,50.02
29-May-21,1566.44,1680.28,113.84,5908.82,6275.81,366.98,3987.11,3838.88,-148.22,5864.94,6073.90,208.96,382.40,383.11,0.70,253.01,255.70,2.69,703.32,704.35,1.03,39.54,114.56,75.02,4.08,4.05,-0.04,15.00,49.99
29-May-21,1560.65,1681.58,120.93,5908.62,6268.10,359.48,3924.60,3929.09,4.49,5849.48,6159.08,309.60,378.68,378.61,-0.08,253.00,255.26,2.25,704.28,707.86,3.59,39.54,35.84,-3.70,4.08,4.04,-0.05,16.00,50.01
29-May-21,1595.24,1698.19,102.95,5720.74,6142.25,421.51,3727.32,3958.45,231.13,5848.44,6174.86,326.42,376.08,372.57,-3.50,253.03,253.05,0.02,695.14,705.63,10.49,39.54,91.36,51.82,4.09,4.01,-0.08,17.00,50.00
29-May-21,1595.26,1631.86,36.60,5721.65,6044.62,322.97,3987.57,3945.50,-42.07,5853.66,6166.71,313.05,373.56,370.75,-2.81,259.53,250.43,-9.10,716.82,699.77,-17.04,39.54,48.32,8.78,4.09,4.04,-0.05,18.00,49.92
29-May-21,1595.28,1663.21,67.93,5743.72,5942.56,198.84,4081.24,3986.96,-94.28,5863.22,6254.74,391.52,371.48,369.47,-2.00,253.01,249.04,-3.97,700.45,692.19,-8.26,39.54,72.16,32.62,4.10,4.04,-0.06,19.00,49.94
29-May-21,1595.28,1670.33,75.05,5750.54,6024.64,274.10,4269.42,4093.40,-176.02,5858.22,6362.35,504.14,370.38,366.60,-3.78,245.96,250.05,4.09,700.46,690.47,-9.99,39.54,188.64,149.10,4.10,4.00,-0.09,20.00,50.00
29-May-21,1552.81,1634.38,81.57,5784.47,6081.69,297.22,4612.94,4159.30,-453.64,6162.46,6606.13,443.68,373.12,369.70,-3.42,245.96,246.55,0.59,686.44,692.48,6.04,39.54,92.16,52.62,4.09,3.99,-0.10,21.00,49.95
29-May-21,1508.91,1685.39,176.48,6009.74,6342.94,333.19,4786.71,4436.49,-350.22,6350.64,6807.02,456.38,373.03,366.52,-6.52,245.94,249.75,3.81,697.52,695.73,-1.79,39.54,-120.64,-160.18,4.09,3.99,-0.10,22.00,49.98
29-May-21,1504.15,1612.86,108.72,6268.38,6413.12,144.74,5015.59,4511.23,-504.36,6691.74,7132.46,440.72,372.12,365.29,-6.83,245.95,250.69,4.74,699.49,692.54,-6.95,39.54,85.76,46.22,4.10,3.96,-0.15,23.00,49.92
29-May-21,1504.24,1587.82,83.59,6230.34,6428.45,198.11,5137.34,4686.10,-451.24,6919.57,7406.64,487.07,374.38,365.08,-9.30,259.53,251.65,-7.88,712.01,692.19,-19.82,39.54,105.12,65.58,4.10,3.97,-0.13,24.00,49.88
29-May-21,1508.16,1543.29,35.12,6020.06,6405.51,385.45,5258.30,4888.90,-369.40,7960.74,7655.94,-304.80,378.21,371.82,-6.40,253.02,252.76,-0.26,692.76,692.20,-0.55,39.54,18.72,-20.82,4.10,3.93,-0.16,25.00,49.96
29-May-21,1481.70,1509.46,27.76,6282.34,6462.57,180.22,5344.61,5126.49,-218.12,7963.01,7703.14,-259.87,383.81,372.35,-11.46,253.00,251.44,-1.56,688.87,690.66,1.79,39.54,71.20,31.66,4.09,3.94,-0.15,26.00,49.88
29-May-21,1447.40,1469.74,22.34,6358.83,6570.12,211.29,5107.44,5216.38,108.94,7746.90,7525.14,-221.76,373.75,373.31,-0.44,252.87,251.50,-1.37,679.23,689.47,10.24,39.54,-146.08,-185.62,4.09,3.92,-0.17,27.00,49.96
29-May-21,1468.78,1447.92,-20.86,6357.89,6550.60,192.71,5167.30,5171.38,4.07,7691.87,7334.76,-357.11,376.01,366.00,-10.01,252.88,251.00,-1.88,681.66,685.48,3.82,39.54,-43.52,-83.06,4.09,3.92,-0.17,28.00,49.98
29-May-21,1446.96,1442.54,-4.42,6410.03,6556.12,146.08,5006.92,5118.80,111.88,7511.62,7326.78,-184.84,376.40,368.95,-7.45,252.87,249.16,-3.71,667.65,678.25,10.60,39.54,-7.52,-47.06,4.09,3.90,-0.18,29.00,49.97
29-May-21,1411.49,1464.54,53.04,6425.42,6578.95,153.52,4932.13,5024.84,92.70,7372.73,7329.78,-42.95,376.29,383.77,7.48,262.17,247.65,-14.52,693.24,680.12,-13.12,39.54,201.60,162.06,4.08,3.95,-0.12,30.00,50.01
29-May-21,1390.95,1357.49,-33.46,6319.82,6379.71,59.89,4962.42,5010.96,48.54,7486.50,7365.80,-120.70,372.55,388.70,16.15,252.88,246.00,-6.88,678.77,688.94,10.17,39.54,68.80,29.26,4.09,3.93,-0.16,31.00,50.00
29-May-21,1371.62,1388.42,16.81,6038.50,6189.80,151.31,5014.67,5003.77,-10.90,7560.50,7464.99,-95.51,375.06,383.90,8.84,252.86,246.62,-6.24,682.58,686.99,4.41,39.54,16.00,-23.54,4.08,3.95,-0.13,32.00,50.06
29-May-21,1280.18,1343.65,63.46,6049.70,5840.30,-209.40,5677.66,5194.37,-483.29,7464.27,7281.62,-182.65,375.44,385.20,9.76,252.85,247.38,-5.47,670.48,688.24,17.76,39.54,145.92,106.38,4.08,3.99,-0.08,33.00,50.01
29-May-21,1291.02,1330.91,39.89,5782.10,5536.91,-245.19,5942.68,5409.24,-533.44,7622.91,7591.40,-31.51,382.89,393.15,10.26,262.47,254.83,-7.64,685.40,697.69,12.29,39.54,30.08,-9.46,4.07,4.04,-0.03,34.00,50.03
